event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,hour,month,season,species,historical_incident_count,acoustic_risk,poaching_incident,real_temperature,real_rainfall,real_humidity,real_elevation,terrain_slope,reserve_proximity,road_density,species_occurrence_density
evt_3e2efa72,ZONE_A05,-2.4753,35.36537,22.6,60.1,0.0,37,19514.2,35702.9,66643.4,1323.7,23,7,Dry,Zebra,4,0.31,0,23.2,0.0,45.6,1272.0,1.44,2822.5028811396073,0.033847849114715396,67.89
evt_414db88e,ZONE_B02,-2.10566,34.8689,21.2,60.0,0.0,38,18782.2,29886.6,18715.6,1484.7,23,7,Dry,Zebra,33,0.34,0,23.2,0.0,45.6,1473.9,2.17,0.0,0.02885555030372631,69.03
evt_9348d2b7,ZONE_B04,-2.14249,35.15018,22.9,53.6,0.0,30,17517.6,8458.4,23011.3,1445.9,23,7,Dry,Zebra,0,0.39,0,23.2,0.0,45.6,1434.6,2.05,0.0,0.10207207419108515,93.99000000000001
evt_965b5ae5,ZONE_C03,-2.07966,34.92985,19.5,64.0,0.0,35,24500.6,32866.0,11800.2,1456.5,23,7,Dry,Zebra,2,0.34,0,23.2,0.0,45.6,1473.9,2.17,0.0,0.05158008105977314,126.36
evt_e57ed380,ZONE_C02,-1.98288,34.82284,21.9,55.5,0.0,35,13672.4,20493.0,19779.5,1474.0,23,7,Dry,Zebra,2,0.35,0,23.2,0.0,45.6,1446.5,2.23,7217.534643434485,0.03434052996919926,141.93
evt_55fe5216,ZONE_E02,-1.55283,34.84839,21.0,57.1,0.0,35,16520.3,28005.4,52500.7,1312.8,23,7,Dry,Buffalo,1,0.32,0,23.2,0.0,45.6,1334.4,2.64,0.0,0.07052649606490614,222.67999999999998
evt_1a39a97d,ZONE_D04,-1.80188,35.23431,20.2,49.5,0.0,37,55388.1,44432.5,29035.7,1434.1,23,7,Dry,Elephant,15,0.43,0,23.2,0.0,45.6,1393.6,2.04,0.0,0.25647379399302567,171.03
evt_d035720d,ZONE_D05,-1.72512,35.39827,22.1,55.3,0.0,30,63924.1,57217.2,13913.7,1337.5,23,7,Dry,Zebra,11,0.32,0,23.2,0.0,45.6,1301.2,1.71,0.0,0.22099995936860053,1.32
evt_9079e1f5,ZONE_E01,-1.61341,34.66673,21.6,52.0,0.0,35,3831.8,25492.5,56742.9,1318.6,23,7,Dry,Elephant,2,0.37,0,23.2,0.0,45.6,1330.4,2.6,853.2412361416593,0.03738826092907502,254.66000000000003
evt_1b37f5a1,ZONE_B02,-2.17411,34.85991,24.8,56.0,0.0,33,14022.7,30033.0,24842.5,1426.2,23,7,Dry,Rhino,33,0.27,0,23.2,0.0,45.6,1433.9,5.67,0.0,0.027051195850713916,237.99
evt_02778411,ZONE_C03,-1.95653,35.02279,20.3,54.8,2.5,31,35881.1,30265.0,5456.7,1576.6,23,7,Dry,Zebra,2,0.34,0,23.2,0.0,45.6,1600.6,10.23,10046.555330624498,0.05340029694606324,58.449999999999996
evt_3e24a8e4,ZONE_E05,-1.65657,35.30131,20.5,58.1,0.0,32,66839.0,57955.6,12644.9,1358.8,23,7,Dry,Buffalo,12,0.37,0,23.2,0.0,45.6,1333.0,1.52,2963.832052386855,0.1739869511309417,136.04000000000002
evt_d1fac717,ZONE_E04,-1.69995,35.11915,22.7,56.2,0.0,31,46589.2,37175.3,33135.3,1391.2,23,7,Dry,Lion,10,0.39,0,23.2,0.0,45.6,1372.9,1.94,0.0,0.7450713720241938,278.9
evt_3ebc87d1,ZONE_A02,-2.46658,34.73664,21.5,59.9,0.0,36,4153.1,43497.6,16889.5,1306.4,23,7,Dry,Buffalo,20,0.36,0,23.2,0.0,45.6,1298.0,2.52,7418.0689388761875,0.03057234868600851,94.05000000000001
evt_36aa297b,ZONE_B01,-2.24976,34.69081,21.7,58.1,0.0,24,1181.5,19470.8,19516.4,1371.8,0,8,Dry,Zebra,31,0.41,1,24.2,0.0,46.1,1373.9,2.73,0.0,2.9946704440735683,198.59
evt_951db00d,ZONE_E03,-1.62254,35.02881,23.2,60.6,0.0,35,36546.8,32188.5,41334.7,1383.7,0,8,Dry,Elephant,3,0.35,0,24.2,0.0,46.1,1353.6,5.39,0.0,0.0640031067739895,41.34
evt_57635a6e,ZONE_A04,-2.39434,35.13604,19.6,57.0,0.0,32,10496.4,22747.6,46380.4,1334.9,0,8,Dry,Buffalo,6,0.39,0,24.2,0.0,46.1,1350.0,3.81,10578.424951697325,0.028112983740834957,84.14999999999999
evt_e8fc5b19,ZONE_E03,-1.62042,34.90431,22.4,55.7,0.0,36,22710.5,23090.3,43526.7,1331.7,0,8,Dry,Buffalo,3,0.29,0,24.2,0.0,46.1,1348.6,6.33,0.0,0.45535892725685445,36.06
evt_a67640ff,ZONE_E01,-1.58192,34.51259,21.7,60.2,0.0,36,20830.8,40105.5,71383.4,1244.7,0,8,Dry,Elephant,2,0.36,0,24.2,0.0,46.1,1285.0,2.34,0.0,0.6390697721884372,163.26999999999998
evt_b4a7ef46,ZONE_D05,-1.72601,35.43591,22.0,61.3,0.0,38,63825.7,58865.5,14568.8,1280.3,0,8,Dry,Zebra,11,0.3,0,24.2,0.0,46.1,1301.2,1.71,0.0,0.13696533270772757,209.28
evt_e56e600d,ZONE_C01,-2.08055,34.57535,20.2,58.7,4.3,40,13887.9,3489.5,35626.4,1359.1,0,8,Dry,Lion,1,0.42,0,24.2,0.0,46.1,1349.4,5.48,1857.196151263804,0.059579908473157694,55.09
evt_0d87a1a6,ZONE_A05,-2.34517,35.33937,20.7,61.2,0.0,36,5031.4,22368.8,53806.2,1354.1,0,8,Dry,Elephant,4,0.42,0,24.2,0.0,46.1,1319.6,5.32,0.0,0.7507550124903092,157.38
evt_24b6d43e,ZONE_D03,-1.80536,34.97648,20.2,62.2,0.9,37,30728.4,19623.4,21800.3,1417.1,0,8,Dry,Lion,4,0.43,0,24.2,0.0,46.1,1448.8,1.5,3776.2351477723264,0.18468999632209168,133.26
evt_f8a7ae08,ZONE_A04,-2.46885,35.2332,21.1,57.0,0.0,36,18776.1,30121.6,58218.0,1304.3,0,8,Dry,Rhino,6,0.31,1,24.2,0.0,46.1,1307.0,2.72,6967.636187979529,0.041334001579450004,75.77000000000001
evt_825581ee,ZONE_D05,-1.7377,35.33637,21.8,61.6,0.0,35,62525.2,53593.0,16865.7,1308.6,0,8,Dry,Rhino,11,0.28,0,24.2,0.0,46.1,1333.0,1.52,0.0,21.22975038363832,61.21
evt_203b4e57,ZONE_C02,-2.06877,34.89594,20.6,60.9,0.0,35,21775.4,31730.4,13863.0,1520.8,0,8,Dry,Buffalo,2,0.37,0,24.2,0.0,46.1,1473.9,2.17,0.0,1.1766796769202499,147.82
evt_dfa08c63,ZONE_A01,-2.47423,34.68495,22.5,57.2,0.0,26,1775.5,42669.4,12537.4,1272.9,0,8,Dry,Zebra,24,0.37,1,24.2,0.0,46.1,1298.0,2.52,0.0,0.10201516239509271,174.59
evt_d35bd053,ZONE_B03,-2.16192,34.98902,22.6,62.3,0.0,38,15354.5,23822.6,18045.5,1418.1,0,8,Dry,Lion,4,0.36,0,24.2,0.0,46.1,1457.7,8.02,0.0,0.2505701458114033,314.90999999999997
evt_fce49cc9,ZONE_C03,-1.94763,34.94946,20.5,56.5,0.0,34,27723.0,23353.6,8090.2,1557.1,0,8,Dry,Buffalo,2,0.28,0,24.2,0.0,46.1,1470.2,11.13,0.0,0.08781729906496115,159.48000000000002
evt_d4004a3a,ZONE_A01,-2.31472,34.50855,21.7,59.7,0.0,23,1893.0,25948.2,13897.2,1315.4,0,8,Dry,Zebra,24,0.37,1,24.2,0.0,46.1,1298.1,3.15,1644.936709041569,0.04980582180005153,238.62
evt_9aa2f2c2,ZONE_E03,-1.68984,34.99603,20.5,52.3,0.0,34,32909.9,24994.8,34491.2,1417.6,0,8,Dry,Buffalo,3,0.33,0,24.2,0.0,46.1,1395.3,7.81,0.0,0.05489976432820193,78.11
evt_4d600235,ZONE_E05,-1.61383,35.35078,21.0,55.7,0.0,36,72341.0,64622.3,5682.8,1324.9,0,8,Dry,Zebra,12,0.3,0,24.2,0.0,46.1,1299.5,2.3,8740.228485988993,0.019992672320747078,121.99000000000001
evt_07fa8b58,ZONE_D02,-1.73999,34.8421,21.1,61.5,0.0,38,15802.3,8149.1,33820.5,1349.9,0,8,Dry,Zebra,5,0.3,0,24.2,0.0,46.1,1365.7,5.55,3161.97085827222,0.2726427862951553,89.66000000000001
evt_c276edf3,ZONE_B05,-2.23084,35.49092,21.8,63.6,0.0,30,7756.3,32505.7,60287.5,1339.3,0,8,Dry,Zebra,6,0.31,0,24.2,0.0,46.1,1316.2,0.68,0.0,0.06866173700656235,131.64000000000001
evt_9b55cde2,ZONE_E04,-1.68805,35.13872,20.6,52.3,0.0,31,48765.1,39651.4,30646.8,1361.4,0,8,Dry,Zebra,10,0.37,0,24.2,0.0,46.1,1372.9,1.94,0.0,0.20988741081988982,179.28
evt_16a07fae,ZONE_A02,-2.33119,34.75479,21.5,54.7,0.0,32,3638.2,30930.1,18822.7,1322.3,0,8,Dry,Lion,20,0.43,1,24.2,0.0,46.1,1365.2,2.17,0.0,0.03823276486321582,175.45
evt_cdf14c76,ZONE_C04,-1.99407,35.13853,20.3,56.1,0.0,37,34023.7,23895.2,15408.0,1500.5,0,8,Dry,Zebra,3,0.39,0,24.2,0.0,46.1,1507.4,1.12,0.0,0.07280042445599562,45.95
evt_81ba9fa5,ZONE_A02,-2.35339,34.73198,21.3,60.3,0.0,29,3578.0,31763.2,15552.6,1328.8,0,8,Dry,Elephant,20,0.3,1,24.2,0.0,46.1,1328.5,1.07,91.24745724968007,0.029549335513758133,172.58
evt_760e99aa,ZONE_D01,-1.72318,34.65457,23.1,58.5,0.0,37,5051.2,18281.6,49206.0,1303.7,0,8,Dry,Elephant,3,0.37,0,24.2,0.0,46.1,1329.4,0.61,0.0,0.07347963285216517,274.14
evt_cee7372c,ZONE_C05,-2.03933,35.37556,21.5,60.9,0.0,32,28986.3,26452.6,41962.5,1381.5,0,8,Dry,Elephant,3,0.35,0,24.2,0.0,46.1,1349.7,0.95,3785.111978842304,0.16990122849571543,83.12
evt_9713fbc5,ZONE_A02,-2.44878,34.83811,19.5,53.7,0.0,36,15383.5,46946.4,27003.3,1322.2,0,8,Dry,Lion,20,0.34,1,24.2,0.0,46.1,1331.2,2.06,0.0,0.032517808113892474,87.88
evt_747e7d66,ZONE_D04,-1.83068,35.13371,21.9,57.4,0.0,31,48204.0,37244.8,23984.6,1420.8,0,8,Dry,Zebra,15,0.29,0,24.6,0.0,43.8,1456.7,8.18,0.0,0.03234662314366526,121.62
evt_156f1a8b,ZONE_C04,-1.91841,35.27413,21.2,58.9,0.0,30,42431.0,32376.8,31786.7,1393.7,0,8,Dry,Elephant,3,0.37,0,24.6,0.0,43.8,1378.9,3.68,0.0,0.035421987632068205,189.62
evt_e8d7e87a,ZONE_D04,-1.77967,35.24595,21.7,61.2,0.0,38,57867.4,47017.1,26311.0,1439.0,0,8,Dry,Buffalo,15,0.3,0,24.6,0.0,43.8,1393.6,2.04,3680.150975203537,0.09642501789267995,78.94
evt_8b8c4226,ZONE_E04,-1.66,35.29483,20.3,58.5,0.0,37,66115.3,57158.2,13459.6,1265.8,0,8,Dry,Zebra,10,0.35,0,24.6,0.0,43.8,1333.0,1.52,2943.8789530221493,0.03511788024294893,336.53000000000003
evt_6d1f1460,ZONE_D01,-1.81089,34.64316,21.3,59.2,0.0,35,6339.8,17473.6,44887.3,1303.0,0,8,Dry,Buffalo,3,0.3,0,24.6,0.0,43.8,1322.0,2.78,0.0,0.04293261820006768,179.71
evt_9c822a69,ZONE_E05,-1.51792,35.38904,20.4,58.5,0.0,33,76590.9,72595.9,9207.6,1252.3,0,8,Dry,Lion,12,0.39,0,24.6,0.0,43.8,1282.3,0.34,0.0,0.11145483673628007,180.43
evt_7c3a634b,ZONE_A01,-2.37742,34.68637,20.4,58.0,0.0,19,1514.9,32305.5,9918.2,1317.2,0,8,Dry,Zebra,24,0.41,1,24.6,0.0,43.8,1328.5,1.07,0.0,0.5194480200605148,136.88
evt_30540ef8,ZONE_B02,-2.17278,34.85707,20.0,61.9,0.0,36,14191.0,29688.8,24927.4,1428.7,0,8,Dry,Zebra,33,0.37,1,24.6,0.0,43.8,1433.9,5.67,1740.104370910112,0.0978424995146122,220.57999999999998
evt_e3924c11,ZONE_C05,-1.99865,35.43235,20.2,63.4,0.0,37,33516.3,34174.5,44473.3,1385.0,0,8,Dry,Zebra,3,0.3,0,24.6,0.0,43.8,1349.7,0.95,9355.970230864961,0.03786896391251827,2.35
evt_1365ab31,ZONE_E05,-1.69398,35.49457,22.5,59.2,0.0,33,67388.7,65096.1,14822.0,1265.0,0,8,Dry,Zebra,12,0.28,0,24.6,0.0,43.8,1287.3,0.93,0.0,0.11837622121129547,136.2
evt_396032b9,ZONE_D01,-1.75078,34.6677,19.7,58.1,0.0,31,3648.8,15689.2,46171.0,1315.9,0,8,Dry,Zebra,3,0.38,0,24.6,0.0,43.8,1355.4,6.44,0.0,0.04211464890647263,190.35
evt_32cf994d,ZONE_A01,-2.41586,34.6721,18.8,60.4,0.0,29,3112.1,36024.0,8201.9,1388.9,1,8,Dry,Zebra,24,0.44,0,24.6,0.0,43.8,1328.5,1.07,0.0,0.10517357697885427,83.94
evt_11c661dd,ZONE_E03,-1.58514,34.97553,18.2,58.1,0.0,31,30627.9,30845.2,46210.9,1379.2,1,8,Dry,Buffalo,3,0.33,0,24.6,0.0,43.8,1353.6,5.39,0.0,0.023143174989320545,133.73000000000002
evt_632a41ab,ZONE_B01,-2.25265,34.59032,20.8,60.1,0.0,36,5352.6,17008.2,16419.6,1279.2,1,8,Dry,Zebra,31,0.37,0,24.6,0.0,43.8,1306.0,3.54,7928.601026509691,0.02097746479907406,91.12
evt_1e012098,ZONE_B05,-2.22312,35.3743,22.4,57.5,0.0,36,8556.0,19536.4,48429.3,1314.4,1,8,Dry,Buffalo,6,0.41,1,24.6,0.0,43.8,1333.9,1.58,0.0,0.03431991712016268,0.0
evt_5b0a7933,ZONE_E05,-1.55004,35.31916,21.6,60.1,0.0,31,68830.5,64048.8,10563.8,1307.7,1,8,Dry,Zebra,12,0.3,0,24.6,0.0,43.8,1318.0,1.2,0.0,0.11798863594541988,166.92000000000002
evt_90da6c1a,ZONE_B02,-2.20834,34.76449,20.3,59.6,0.0,39,7196.4,21890.6,28075.1,1387.4,1,8,Dry,Lion,33,0.3,1,24.6,0.0,43.8,1411.5,2.74,9493.201269347168,0.03551740564698491,1.76
evt_2df0fbef,ZONE_A04,-2.39341,35.12714,18.8,62.0,0.0,38,10404.4,22979.1,45969.3,1375.7,1,8,Dry,Buffalo,6,0.4,0,24.6,0.0,43.8,1350.0,3.81,0.0,0.04152539665131334,197.54
evt_91f1ff5f,ZONE_D05,-1.8561,35.31791,22.0,58.1,0.0,32,49360.2,40423.1,29902.3,1349.0,1,8,Dry,Lion,11,0.37,0,24.6,0.0,43.8,1378.9,3.68,0.0,0.03265357438444292,87.88
evt_4f3f5061,ZONE_D05,-1.79216,35.48324,21.1,58.6,0.0,35,56470.1,55202.2,23284.8,1256.2,1,8,Dry,Zebra,11,0.42,0,24.6,0.0,43.8,1300.0,3.58,0.0,0.0520866711786814,136.01
evt_6975f0e5,ZONE_A02,-2.31578,34.76751,22.0,57.9,0.0,28,1771.2,30366.1,20834.3,1360.2,1,8,Dry,Elephant,20,0.48,1,24.6,0.0,43.8,1365.2,2.17,0.0,0.07886546973480446,177.99
evt_8166cfd7,ZONE_B04,-2.15478,35.21966,20.8,59.1,0.0,32,16159.1,5482.8,29866.7,1350.0,1,8,Dry,Lion,0,0.38,0,24.6,0.0,43.8,1404.9,2.58,0.0,0.06810470480686194,26.86
evt_4666ff75,ZONE_D01,-1.82133,34.65592,19.4,62.1,0.0,33,4933.2,16187.8,43091.9,1403.4,1,8,Dry,Elephant,3,0.29,0,24.6,0.0,43.8,1355.4,6.44,7170.43947817023,0.02145905949668982,158.99
evt_c5a7c340,ZONE_E05,-1.59992,35.33223,21.0,62.1,0.0,31,70273.3,63200.2,7533.2,1302.3,1,8,Dry,Buffalo,12,0.35,0,24.6,0.0,43.8,1318.0,1.2,0.0,0.05347060413125718,179.94
evt_9be1b5a3,ZONE_C02,-2.01592,34.80606,18.4,61.5,0.0,33,11803.1,24019.0,21624.6,1418.4,1,8,Dry,Zebra,2,0.37,0,24.6,0.0,43.8,1446.5,2.23,0.0,0.03590296398576551,139.55
evt_b54c1715,ZONE_E01,-1.69719,34.52677,19.7,61.2,0.0,34,19269.0,32448.1,62448.3,1319.0,1,8,Dry,Elephant,2,0.33,0,24.6,0.0,43.8,1291.9,3.46,12780.222820307848,0.018935436619028335,7.04
evt_18b700d9,ZONE_B01,-2.27323,34.57564,19.6,59.1,0.0,33,3050.4,19451.2,14353.8,1322.8,1,8,Dry,Buffalo,31,0.38,1,24.6,0.0,43.8,1306.0,3.54,0.0,0.09593078826409866,205.42000000000002
evt_9b16076f,ZONE_C05,-2.01671,35.32504,22.8,58.1,0.0,39,31515.8,24666.8,36168.2,1342.5,1,8,Dry,Buffalo,3,0.35,0,27.3,0.0,43.7,1382.9,6.96,7629.869300234264,0.038863715500238996,96.34
evt_b740f42d,ZONE_B05,-2.14456,35.36225,20.4,57.5,0.0,34,17293.4,19053.4,43345.0,1296.6,1,8,Dry,Rhino,6,0.27,0,27.3,0.0,43.7,1316.5,4.55,0.0,0.06960305630787779,134.38
evt_9716e4f3,ZONE_A01,-2.43096,34.62323,19.7,65.6,0.0,31,8572.3,36891.8,4303.1,1343.8,1,8,Dry,Zebra,24,0.33,0,27.3,0.0,43.7,1311.1,4.25,0.0,0.03140402611618214,163.26
evt_22887719,ZONE_D05,-1.78604,35.31562,21.4,58.8,0.0,32,57149.6,47789.7,22713.5,1407.5,1,8,Dry,Buffalo,11,0.41,0,27.3,0.0,43.7,1362.0,7.14,0.0,0.03627244505137531,127.74
evt_b2b3cf50,ZONE_B05,-2.14328,35.36145,18.8,62.0,0.0,38,17433.4,19015.8,43209.2,1375.8,1,8,Dry,Buffalo,6,0.29,0,27.3,0.0,43.7,1316.5,4.55,0.0,0.041317609738118065,124.48
evt_5129d92f,ZONE_C01,-1.93425,34.6325,20.1,63.0,,35,7528.1,18780.8,41489.4,1330.6,1,8,Dry,Buffalo,1,0.39,0,27.3,0.0,43.7,1340.9,0.72,0.0,0.1405006999999296,190.29000000000002
evt_b3074574,ZONE_A04,-2.47426,35.21733,19.9,60.6,0.0,37,19379.5,30556.8,58000.6,1278.6,1,8,Dry,Rhino,6,0.35,1,27.3,0.0,43.7,1307.0,2.72,0.0,0.039732141707344015,97.15
evt_0d02ad85,ZONE_C02,-2.04434,34.73387,20.2,62.6,0.0,29,3836.1,16111.9,29982.3,1429.0,1,8,Dry,Zebra,2,0.43,0,27.3,0.0,43.7,1402.5,1.79,8880.999788233652,0.10051199548366059,121.82000000000001
evt_028aa9df,ZONE_C02,-2.05925,34.77538,20.6,58.1,0.0,33,8425.8,20008.0,25816.1,1443.6,1,8,Dry,Zebra,2,0.31,0,27.3,0.0,43.7,1426.8,5.71,0.0,0.025103489934178186,146.66
evt_ec15d27f,ZONE_C04,-1.9228,35.17069,22.7,56.8,0.0,39,41943.8,30994.8,20820.5,1468.9,1,8,Dry,Lion,3,0.41,0,27.3,0.0,43.7,1433.0,0.94,7258.143650695947,0.03733052580621559,43.39
evt_2e5284fb,ZONE_E03,-1.68312,35.04854,19.6,63.4,0.0,34,38739.1,30528.0,35645.8,1344.0,1,8,Dry,Lion,3,0.27,0,27.3,0.0,43.7,1395.3,7.81,0.0,0.19366183038962703,171.14
evt_09d793a0,ZONE_B03,-2.27316,35.08897,19.1,58.5,0.0,29,3001.1,14777.3,31942.8,1377.8,1,8,Dry,Zebra,4,0.37,0,27.3,0.0,43.7,1386.0,4.43,0.0,0.05598525970874251,53.53
evt_c92de39b,ZONE_A04,-2.32034,35.21769,19.6,59.6,0.0,27,2293.2,13524.9,43057.1,1369.9,1,8,Dry,Buffalo,6,0.39,0,27.3,0.0,43.7,1363.3,4.63,10271.7953386433,0.05015672822723433,70.94
evt_72dbe5b2,ZONE_B04,-2.24793,35.1162,18.8,58.7,0.0,29,5806.6,10728.4,30442.6,1479.3,1,8,Dry,Zebra,0,0.29,0,27.3,0.0,43.7,1424.0,5.04,0.0,1.05293467653897,185.08
evt_30a2556d,ZONE_A05,-2.37345,35.37411,20.8,55.3,0.0,33,8176.7,27317.0,58757.0,1342.4,1,8,Dry,Zebra,4,0.33,0,27.3,0.0,43.7,1297.3,4.71,0.0,0.0330154179210585,172.29
evt_a13c3298,ZONE_C04,-1.94778,35.11792,21.4,62.1,1.7,30,39170.4,29491.7,14333.1,1477.8,1,8,Dry,Elephant,3,0.35,0,27.3,0.0,43.7,1468.2,1.02,5369.65502730661,0.02557218687386612,83.74000000000001
evt_e224b2a4,ZONE_E02,-1.59073,34.89924,20.9,63.4,0.0,36,22169.0,25751.1,46865.8,1388.0,1,8,Dry,Elephant,1,0.31,0,27.3,0.0,43.7,1348.6,6.33,0.0,0.02656832699164329,126.66000000000001
evt_0f603ce3,ZONE_B04,-2.10451,35.16553,21.7,59.8,0.0,35,21755.3,11287.5,21758.1,1436.1,1,8,Dry,Zebra,0,0.32,0,27.3,0.0,43.7,1434.6,2.05,0.0,0.054336803069865276,80.36
evt_f06a9802,ZONE_D04,-1.75037,35.12386,21.6,61.1,0.0,34,47113.4,36415.1,30983.0,1435.7,1,8,Dry,Elephant,15,0.41,1,27.3,0.0,43.7,1456.7,8.18,0.0,0.07765431247650943,117.96000000000001
evt_9177b7f3,ZONE_C01,-2.01055,34.55312,24.2,56.4,0.0,36,16322.2,11228.3,43617.3,1316.0,2,8,Dry,Zebra,1,0.33,0,27.3,0.0,43.7,1358.5,0.84,6095.721013720682,0.025767917831533052,173.33999999999997
evt_c7321f27,ZONE_A05,-2.33051,35.43522,21.4,61.2,0.0,28,3415.2,29893.3,60739.2,1312.1,2,8,Dry,Elephant,4,0.36,0,27.3,0.0,43.7,1316.3,1.31,0.0,0.07368159163763421,172.64999999999998
evt_a6dd0ad2,ZONE_E05,-1.62253,35.36208,20.3,68.9,0.0,33,73590.9,65515.7,4902.7,1285.0,2,8,Dry,Zebra,12,0.37,0,27.3,0.0,43.7,1299.5,2.3,0.0,0.047302124960141724,119.21000000000001
evt_88400304,ZONE_A05,-2.4165,35.49377,20.2,60.8,0.0,36,12972.6,40557.1,71797.9,1274.5,2,8,Dry,Zebra,4,0.32,0,27.3,0.0,43.7,1268.9,2.76,0.0,0.5765107094715486,9.4
evt_366219a3,ZONE_C01,-1.91569,34.54945,19.7,58.9,0.0,39,16752.3,21250.8,50940.1,1292.5,2,8,Dry,Elephant,1,0.35,0,27.3,0.0,43.7,1316.0,0.63,0.0,0.2369922679524963,224.39999999999998
evt_f8ab1e89,ZONE_A04,-2.32768,35.10957,23.2,59.3,0.0,33,3092.2,17393.1,38416.6,1369.3,2,8,Dry,Elephant,6,0.33,1,27.3,0.0,43.7,1386.0,4.43,4500.2574757153625,0.029075450504306544,44.19
evt_76c0180c,ZONE_D03,-1.72015,35.06338,21.5,56.8,0.0,39,40391.1,30590.1,31905.4,1381.7,2,8,Dry,Elephant,4,0.32,0,27.3,0.0,43.7,1372.9,1.94,0.0,0.16142756001924055,141.24
evt_90fe54c0,ZONE_D01,-1.86088,34.50776,21.5,63.3,0.0,30,21376.9,28496.4,56848.8,1319.4,2,8,Dry,Lion,3,0.4,0,27.3,0.0,43.7,1316.0,0.63,5217.766734825123,0.030824604586965,99.03
evt_c6fd212f,ZONE_A05,-2.34983,35.31821,19.7,59.4,0.0,31,5544.9,21215.0,52567.6,1324.0,2,8,Dry,Rhino,4,0.37,0,28.2,0.0,48.4,1319.6,5.32,0.0,0.12145755382801991,95.13
evt_3a3ad17a,ZONE_A04,-2.43356,35.27364,21.8,53.4,0.0,31,14852.2,27228.4,56996.0,1337.2,2,8,Dry,Rhino,6,0.32,0,28.2,0.0,48.4,1326.1,1.86,0.0,0.03828251176149526,123.19
evt_96a72dc3,ZONE_A03,-2.42829,35.02806,19.2,61.3,0.0,37,14267.8,31769.7,47659.6,1377.4,2,8,Dry,Elephant,2,0.28,0,28.2,0.0,48.4,1366.4,0.97,0.0,0.5600617484389382,67.29
evt_22bfbc7f,ZONE_B03,-2.1106,35.04928,20.8,57.4,0.0,34,21061.8,19476.3,13461.6,1526.9,2,8,Dry,Buffalo,4,0.3,0,28.2,0.0,48.4,1512.2,8.28,0.0,0.06484068159209713,144.95000000000002
evt_46ab3e05,ZONE_D05,-1.82884,35.46092,20.9,60.4,0.0,33,52390.7,50437.8,26331.5,1310.0,2,8,Dry,Zebra,11,0.4,0,28.2,0.0,48.4,1300.0,3.58,862.5597643201527,0.1997226768552915,88.14000000000001
evt_1f918040,ZONE_B01,-2.12688,34.67197,21.8,61.9,0.0,33,3180.1,8537.5,31405.0,1375.0,2,8,Dry,Zebra,31,0.37,1,28.2,0.0,48.4,1374.6,6.05,1384.8274463128864,0.7193808694028305,134.82000000000002
evt_73485f16,ZONE_B03,-2.27063,34.91135,21.5,56.3,8.3,35,3284.4,33020.1,31664.5,1393.0,2,8,Dry,Buffalo,4,0.31,0,28.2,0.0,48.4,1376.4,7.11,4039.420996527764,0.07557191088364561,128.68
evt_fb113a55,ZONE_D03,-1.88289,35.06502,21.7,60.2,0.0,31,40569.8,30862.0,14891.9,1474.6,2,8,Dry,Buffalo,4,0.35,0,28.2,0.0,48.4,1468.2,1.02,0.0,0.04102226557570014,118.7
evt_ff4e2135,ZONE_D04,-1.74817,35.19924,22.1,66.6,0.0,31,55488.7,44745.1,27737.5,1408.4,2,8,Dry,Elephant,15,0.28,1,28.2,0.0,48.4,1366.9,2.11,0.0,0.03101700511555355,69.49
evt_e52f33fb,ZONE_A04,-2.36831,35.11786,20.3,60.1,0.0,31,7621.6,20822.2,42997.4,1362.5,2,8,Dry,Zebra,6,0.28,0,28.2,0.0,48.4,1350.0,3.81,10541.311403890773,0.03022956842352291,100.28999999999999
evt_cfb8b1bc,ZONE_D04,-1.74018,35.23605,19.7,58.9,0.0,38,59581.2,48918.3,23979.2,1369.4,2,8,Dry,Buffalo,15,0.32,0,28.2,0.0,48.4,1366.9,2.11,3745.4927589044632,0.02961383404893413,104.49
evt_8ad2b72c,ZONE_B01,-2.24783,34.54235,21.6,59.2,0.0,34,5803.9,17641.7,18092.6,1274.1,2,8,Dry,Zebra,31,0.39,0,28.2,0.0,48.4,1304.2,1.88,0.0,0.7713420254753559,178.89
evt_458e8c8b,ZONE_D04,-1.79033,35.24209,20.4,60.8,0.0,38,56678.8,45792.9,27494.1,1356.6,2,8,Dry,Lion,15,0.42,0,28.2,0.0,48.4,1393.6,2.04,0.0,0.044739273935630736,172.2
evt_9a2b575c,ZONE_C01,-2.09503,34.5506,21.8,61.3,0.0,37,16605.1,5516.9,34352.3,1364.6,2,8,Dry,Zebra,1,0.37,0,28.2,0.0,48.4,1349.4,5.48,5782.169332097162,0.02525404245850274,247.68
evt_4376abee,ZONE_A05,-2.47188,35.47969,22.8,60.1,0.0,33,19112.0,43353.9,74792.3,1317.9,2,8,Dry,Buffalo,4,0.3,0,28.2,0.0,48.4,1280.3,2.85,5538.891641634608,0.27261105310508155,148.1
evt_fcb08a72,ZONE_B02,-2.25824,34.77083,21.8,64.0,0.0,32,4684.4,25882.4,24672.4,1363.3,2,8,Dry,Elephant,33,0.29,0,28.2,0.0,48.4,1365.2,2.17,0.0,0.02682131715216188,262.63
